Role,Invested in Real Estate,Extra Hours,Invested in Stock Market,Favourite Sport,Gender,Languages Known,Sport Knowledge (in XP),Average no. of leaves/month,Trades Done,Married(1/0),Level of Education,Pay,ID Proof,Most Productive Hour,Tax Category,Income Category,Employer,Tax Paid,Id
1,0,1,1,6,0,4,86.0,1,30,1,0,4102.73,0,9,264,2,0,41671,26663
0,1,0,1,1,0,4,14.0,4,32,1,2,11623.73,0,9,156,2,0,21991,26665
1,0,0,1,5,1,2,59.0,0,38,-1,2,9814.73,0,9,125,3,0,43911,26666
1,1,1,1,4,0,1,15.0,1,35,0,0,1289.73,0,9,192,3,0,41257,26667
1,1,0,1,0,1,2,21.0,5,49,0,0,926.73,0,9,13,39,0,41384,26668
0,1,1,1,3,0,3,80.0,3,36,0,2,273.73,2,9,22,2,0,30482,26670
1,0,0,1,2,1,2,20.0,4,36,0,1,3562.73,0,9,337,4,0,25337,26671
1,1,1,1,1,0,3,34.0,3,34,0,0,2227.73,0,9,155,5,0,45879,26672
0,1,1,1,4,1,2,10.0,1,31,1,0,402.73,0,9,189,2,0,19632,26673
0,0,0,0,0,0,1,24.0,4,44,-1,0,2360.73,0,9,765,2,0,23711,26674
1,0,1,1,2,0,1,95.0,3,57,0,0,4536.73,0,9,423,3,0,37937,26675
0,1,1,1,0,1,1,26.0,5,43,1,2,223.27,0,9,257,2,0,23058,26676
1,0,0,1,4,1,4,49.0,1,35,1,1,588.73,0,9,349,2,0,10743,26677
1,1,1,1,2,0,3,46.0,4,50,-1,0,1800.73,0,9,273,3,0,18113,26680
1,1,0,0,4,1,2,99.0,0,30,1,1,256.27,0,9,755,2,0,39093,26682
0,1,0,0,0,1,1,91.0,1,50,1,2,3742.73,0,9,650,2,0,15546,26683
1,0,0,1,4,0,4,31.0,0,29,0,1,4110.73,0,9,337,2,0,48451,26684
0,1,0,1,6,0,1,36.0,1,45,0,0,2701.73,0,9,6,18,0,12799,26685
0,1,0,1,3,1,2,26.0,1,29,1,0,3213.73,2,9,52,2,0,22455,26686
1,0,0,1,5,1,1,90.0,5,48,0,2,3390.73,0,9,41,2,0,39573,26687
1,1,0,1,0,1,1,34.0,2,38,0,0,2847.73,0,9,514,2,0,17906,26692
0,0,1,1,2,1,4,96.0,2,50,0,1,1739.73,0,9,147,2,0,44758,26693
0,0,1,1,6,0,2,69.0,2,54,-1,1,558.73,0,9,70,2,0,19025,26695
1,0,0,1,5,0,3,29.0,3,41,0,1,5312.73,0,9,224,2,0,44260,26698
1,1,0,1,3,0,4,84.0,4,42,0,0,273.73,0,9,37,2,0,39095,26699
1,1,0,1,1,1,1,69.0,1,30,0,2,1810.73,0,9,99,2,0,48550,26701
1,0,0,1,2,0,1,71.0,3,45,0,0,3343.73,0,9,141,2,0,43935,26702
0,1,1,1,4,1,2,1.0,1,29,0,0,3325.73,0,9,112,4,0,42669,26703
1,0,0,1,3,1,4,10.0,5,37,0,0,304.73,0,9,58,6,0,48422,26704
1,1,0,1,6,0,3,79.0,0,35,-1,0,306.73,0,9,103,3,0,31681,26705
0,0,0,1,2,0,2,89.0,5,29,0,2,5464.73,0,9,184,2,0,22748,26707
1,0,0,1,0,1,1,72.0,0,52,-1,2,6683.73,0,9,98,2,0,17344,26708
0,1,0,1,3,1,1,40.0,3,35,0,1,3087.73,0,9,616,2,0,47434,26709
1,1,0,1,1,0,3,98.0,3,47,1,2,5368.73,0,9,124,3,0,10349,26710
0,0,0,1,3,1,4,92.0,3,52,0,2,1775.73,0,9,40,2,0,13513,26713
1,0,0,1,2,0,1,1.0,0,28,1,2,3057.73,0,9,805,2,0,10117,26714
0,1,0,1,2,1,1,21.0,2,51,0,0,384.73,0,9,597,4,0,14327,26715
0,0,0,1,1,0,4,29.0,1,33,0,2,3066.73,0,9,255,2,0,26359,26717
0,1,0,1,1,0,3,21.0,1,34,1,2,3922.73,0,9,396,4,0,43100,26718
0,1,0,1,4,1,1,90.0,4,38,0,0,4038.73,0,9,84,2,0,42862,26719
0,1,0,1,0,0,1,95.0,0,41,0,2,2384.73,0,9,40,4,0,29305,26721
1,1,0,1,6,0,4,64.0,1,35,0,2,10168.73,0,9,349,2,0,26172,26722
1,1,0,1,2,1,2,24.0,2,31,0,2,418.73,0,9,259,2,0,25854,26724
0,0,0,1,0,0,1,92.0,1,51,1,1,7997.73,0,9,193,2,0,16239,26725
1,0,0,1,3,0,4,60.0,0,32,0,2,1706.73,0,9,108,2,0,44261,26726
0,1,0,1,2,0,1,59.0,2,28,0,0,4090.73,0,9,101,2,0,47634,26727
1,1,0,1,0,0,3,0.0,5,32,0,2,1791.73,0,9,125,2,0,28076,26728
1,1,0,1,3,0,2,17.0,3,41,0,0,14952.73,0,9,162,2,0,12139,26729
1,1,0,1,5,0,2,78.0,0,45,0,2,710.73,0,9,130,2,0,13973,26731
1,0,0,1,3,0,4,19.0,1,28,1,2,1645.73,0,9,237,2,0,15392,26734
0,1,0,1,5,0,2,12.0,3,29,0,1,662.73,0,9,195,2,0,22178,26735
0,1,0,1,5,0,3,20.0,1,30,1,0,7255.73,0,9,221,3,0,13837,26737
0,1,0,1,1,1,3,36.0,1,28,-1,1,784.73,0,9,154,2,0,41421,26738
0,1,0,1,0,1,4,89.0,4,47,0,1,175.73,0,9,179,2,0,36407,26739
1,1,0,1,0,1,2,26.0,3,36,0,0,7969.73,0,9,383,2,0,28105,26740
1,1,0,1,0,0,2,37.0,2,33,0,0,1184.73,0,9,431,7,0,39884,26741
1,0,0,1,4,1,2,31.0,5,56,-1,1,2989.73,0,9,160,2,0,39468,26743
1,0,0,1,4,1,2,70.0,5,31,0,0,3787.73,0,9,211,4,0,23152,26744
0,1,0,1,4,1,3,20.0,2,32,0,2,16922.73,0,9,152,2,0,30337,26745
0,1,1,1,2,0,1,41.0,0,29,1,0,421.73,0,9,1142,2,0,37039,26746
0,1,0,1,6,0,3,31.0,2,33,0,0,1819.73,0,9,145,2,0,37232,26747
1,1,1,1,4,0,1,77.0,5,41,0,1,4854.73,0,9,326,2,0,42660,26748
1,0,0,1,0,1,1,36.0,0,30,0,2,1625.73,0,9,218,2,0,28516,26749
0,0,0,1,6,1,1,2.0,4,40,0,2,6127.73,0,9,132,2,0,27625,26750
0,0,1,1,6,1,4,64.0,5,45,-1,2,413.73,0,9,145,2,0,20884,26751
0,0,0,1,6,0,3,84.0,0,39,0,1,2858.73,2,9,156,2,0,37546,26753
0,1,1,1,6,1,4,32.0,3,29,1,1,2642.73,0,9,467,2,0,36971,26754
1,1,0,1,1,1,4,10.0,3,31,0,0,3267.73,0,9,152,2,0,45563,26756
0,0,1,1,0,1,2,23.0,4,50,-1,0,634.73,0,9,144,2,0,36504,26757
1,1,0,1,5,1,4,87.0,1,30,1,2,3370.73,0,9,164,2,0,29784,26758
0,1,0,1,1,1,3,19.0,2,30,1,0,273.73,0,9,561,3,0,29632,26759
1,1,1,1,2,0,2,22.0,1,54,0,1,1721.73,2,9,13,2,0,21034,26761
1,1,1,1,2,0,2,90.0,0,43,0,2,3832.73,0,9,261,2,0,45763,26763
0,0,1,1,4,0,4,73.0,0,29,1,2,2160.73,0,9,222,3,0,34114,26765
1,0,1,1,0,0,1,90.0,3,32,1,2,1583.73,0,9,87,2,0,46941,26766
1,0,0,1,5,1,2,19.0,3,55,-1,0,4285.73,0,9,912,2,0,10382,26768
0,0,0,1,3,1,4,36.0,1,50,0,0,507.73,0,9,205,2,0,16955,26769
1,1,0,1,1,0,1,46.0,2,31,0,0,3248.73,0,9,204,2,0,36556,26770
0,1,1,1,6,1,3,32.0,0,30,1,0,3931.73,0,9,53,2,0,28192,26771
0,1,1,1,5,0,3,33.0,2,45,0,0,3806.73,0,9,316,4,0,39885,26772
1,1,0,1,4,1,1,38.0,2,32,0,1,1797.73,0,9,54,2,0,11474,26773
1,1,0,0,1,0,3,51.0,5,43,0,1,5734.73,0,9,838,2,0,48768,26774
0,1,1,1,4,0,4,5.0,5,53,0,2,3732.73,0,9,85,5,0,24286,26777
0,1,0,1,3,0,1,33.0,3,29,1,0,570.73,0,9,276,2,0,13898,26778
0,0,0,1,6,0,4,90.0,4,57,1,0,12543.73,0,9,177,2,0,17368,26779
0,1,0,1,2,0,2,61.0,3,28,1,0,459.73,0,9,232,2,0,35606,26781
0,1,0,0,2,1,2,48.0,3,29,1,2,13984.73,0,9,1529,2,0,32996,26782
0,0,0,1,2,1,3,8.0,3,36,0,2,270.73,0,9,248,5,0,14704,26783
0,0,0,1,4,1,1,9.0,4,31,0,1,1198.73,0,9,881,2,0,25382,26784
1,1,0,1,4,0,1,29.0,1,39,0,1,4076.73,0,9,608,2,0,27673,26786
1,0,0,1,3,1,4,33.0,4,34,0,0,928.73,0,9,983,2,0,46611,26788
1,0,1,1,6,1,3,88.0,5,28,1,1,1652.73,0,9,169,2,0,18479,26789
0,1,0,1,6,1,3,81.0,2,33,1,0,415.73,0,9,312,6,0,35643,26790
0,1,0,1,1,1,3,74.0,1,36,0,0,369.73,0,9,148,2,0,49044,26792
1,1,0,1,0,0,2,14.0,2,52,0,0,914.73,0,9,396,2,0,31292,26793
1,0,1,1,0,1,1,38.0,4,38,1,1,1800.73,0,9,314,2,0,45032,26794
1,0,0,1,6,1,4,97.0,4,57,0,2,5587.73,0,9,113,2,0,46927,26795
0,1,0,1,2,1,2,65.0,2,30,0,0,5348.73,2,9,87,2,0,16970,26796
1,0,0,1,2,0,3,11.0,4,29,0,2,6563.73,0,9,300,2,0,14698,26798
1,0,0,1,5,1,4,58.0,4,37,1,2,1162.73,0,9,75,6,0,19330,26799
0,1,1,1,4,1,1,8.0,5,34,1,2,348.73,0,9,94,2,0,13023,26800
1,0,1,1,0,0,3,65.0,1,52,0,1,4132.73,0,9,101,2,0,25576,26801
1,1,0,1,5,0,4,28.0,0,42,-1,2,6558.73,0,9,133,4,0,25287,26803
1,1,0,1,6,0,1,40.0,5,30,0,1,4047.73,0,9,588,2,0,27555,26804
1,0,0,1,0,1,3,49.0,2,33,1,0,1343.73,0,9,248,2,0,12207,26805
1,1,0,1,5,0,2,45.0,1,34,-1,0,327.73,0,9,352,2,0,21632,26806
0,1,0,1,0,0,3,58.0,2,55,0,1,273.73,0,9,228,2,0,27298,26807
0,1,1,1,5,0,4,82.0,5,35,1,0,3845.73,0,9,338,2,0,40735,26809
1,1,0,1,5,0,2,86.0,0,44,-1,0,1051.73,0,9,103,2,0,12057,26810
1,1,0,1,3,0,2,44.0,5,30,0,2,6332.73,0,9,107,2,0,46206,26811
0,1,0,1,3,0,3,72.0,2,56,0,0,5891.73,0,9,358,3,0,15143,26812
1,1,0,1,1,1,2,41.0,5,34,-1,2,273.73,0,9,375,2,0,45159,26813
1,1,0,1,2,0,4,98.0,3,33,0,1,120.27,0,9,214,2,0,12605,26817
0,0,0,1,3,0,1,88.0,0,49,0,1,4985.73,2,9,169,2,0,25208,26819
0,0,0,0,5,0,3,13.0,3,29,0,2,238.73,0,9,949,2,0,21007,26821
0,0,1,1,0,1,4,1.0,4,38,0,0,5521.73,0,9,191,10,0,17242,26824
1,1,0,1,0,1,2,79.0,0,42,0,2,326.73,0,9,230,2,0,49678,26825
1,1,0,0,3,1,1,42.0,5,29,0,0,587.73,0,9,1338,9,0,37483,26826
0,1,0,1,1,1,2,55.0,5,49,0,1,931.73,0,9,165,2,0,39533,26828
1,0,0,1,1,0,4,19.0,0,49,0,0,7737.73,0,9,173,2,0,17398,26831
0,1,0,1,1,1,4,73.0,5,33,1,0,284.73,2,9,212,2,0,13387,26832
0,1,0,1,3,0,3,42.0,3,32,1,0,4709.73,0,9,289,8,0,28871,26833
0,0,1,1,6,1,2,34.0,5,41,1,2,1017.73,0,9,87,6,0,31632,26834
0,0,1,1,4,1,3,28.0,4,51,0,0,3671.73,2,9,85,15,0,27389,26836
1,0,0,0,1,1,4,73.0,4,37,1,0,18781.73,0,9,1595,2,0,18488,26838
1,0,0,0,1,0,1,42.0,4,51,-1,2,2952.73,0,9,292,2,0,24501,26839
1,0,0,1,5,1,1,18.0,1,49,0,0,4451.73,0,9,164,3,0,44280,26840
0,1,0,1,6,0,4,95.0,4,45,0,2,8014.73,0,9,690,2,0,46834,26841
1,0,0,1,2,1,1,18.0,3,57,0,0,2169.73,2,9,131,2,0,28027,26842
0,1,0,1,2,1,4,17.0,0,54,0,0,5036.73,2,9,230,8,0,22819,26844
1,1,0,1,4,0,3,6.0,1,54,1,0,1710.73,0,9,364,2,0,14105,26846
0,0,0,1,2,0,3,99.0,1,31,1,2,3652.73,0,9,287,2,0,10756,26847
0,1,0,1,6,0,3,33.0,0,28,1,2,485.73,0,9,367,2,0,19131,26848
0,0,0,1,5,0,1,63.0,2,43,1,0,1089.73,0,9,276,2,0,16398,26851
0,1,0,1,4,1,2,90.0,2,31,0,2,2055.73,0,9,434,2,0,33514,26852
1,1,0,1,3,0,4,88.0,2,34,-1,1,3475.73,0,9,687,4,0,15390,26853
0,1,0,1,3,1,1,75.0,2,44,0,1,6423.73,0,9,154,2,0,31904,26854
0,0,0,1,5,1,2,37.0,0,34,0,0,601.73,0,9,534,2,0,28607,26856
1,0,0,1,1,1,4,76.0,3,49,0,0,273.73,2,9,93,2,0,26360,26858
1,1,0,1,3,1,2,58.0,5,50,0,2,1636.73,0,9,87,2,0,12467,26859
1,0,1,1,6,1,3,65.0,0,39,1,0,1042.73,0,9,219,6,0,31720,26860
1,0,0,1,2,1,1,14.0,2,33,0,2,4104.73,0,9,56,2,0,33242,26861
1,1,0,1,1,1,3,22.0,1,36,0,2,1294.73,0,9,84,2,0,14457,26864
0,1,0,1,5,1,1,68.0,3,44,0,1,949.73,0,9,822,6,0,44189,26866
1,0,0,1,1,1,3,74.0,2,32,-1,2,954.73,0,9,379,2,0,21644,26867
0,0,0,1,4,1,4,23.0,1,51,0,2,3639.73,2,9,275,4,0,42830,26868
1,0,0,1,4,1,3,2.0,0,30,1,2,3207.73,0,9,307,2,0,46646,26870
1,1,1,0,5,1,1,9.0,4,31,0,0,3191.73,0,9,1056,2,0,44676,26872
0,0,0,1,6,0,2,69.0,4,42,1,1,273.73,0,9,840,2,0,10665,26874
0,0,0,1,0,0,4,59.0,5,29,1,2,311.73,0,9,182,2,0,30430,26875
1,1,0,1,6,0,2,35.0,2,45,0,2,2748.73,0,9,1473,2,0,26115,26876
0,1,1,1,2,0,3,7.0,0,30,-1,1,274.73,0,9,473,2,0,44113,26877
0,0,0,1,2,1,3,45.0,5,33,-1,1,328.73,0,9,162,2,0,20360,26878
0,1,0,1,3,0,1,43.0,3,28,0,0,594.73,0,9,735,2,0,32174,26879
1,1,0,1,1,1,3,28.0,5,34,0,0,3121.73,0,9,262,2,0,13954,26880
0,1,0,1,1,1,4,90.0,3,30,1,2,775.73,2,9,439,2,0,38262,26881
0,0,0,1,2,0,1,32.0,1,34,1,1,273.73,2,9,44,2,0,34712,26882
0,1,0,1,4,1,2,78.0,3,30,0,2,1292.73,0,9,486,2,0,13738,26883
0,1,0,1,6,1,2,30.0,5,30,1,0,1012.73,0,9,88,2,0,34530,26884
0,0,0,1,4,0,2,8.0,2,32,0,2,19664.73,0,9,388,2,0,43684,26885
1,1,0,1,6,0,1,37.0,5,38,0,0,3703.73,0,9,1852,2,0,36505,26886
1,1,0,0,5,0,2,96.0,3,41,0,1,3337.73,0,9,2450,2,0,20008,26887
0,1,0,1,4,1,4,80.0,5,35,1,2,1366.73,0,9,18,4,0,23180,26888
1,0,1,1,0,0,1,0.0,2,37,1,0,216.27,0,9,138,2,0,27452,26891
0,1,0,1,5,1,4,29.0,3,44,-1,0,1536.73,2,9,217,2,0,36935,26892
0,1,0,1,3,0,1,81.0,3,40,0,2,4287.73,0,9,146,3,0,37383,26893
0,1,1,1,6,0,2,71.0,5,28,0,0,308.73,0,9,88,2,0,34315,26894
1,1,0,1,5,0,2,2.0,1,46,0,0,326.73,0,9,251,2,0,30134,26895
1,1,0,1,0,0,1,52.0,4,35,0,0,688.73,0,9,246,2,0,21060,26896
1,1,0,1,4,1,3,64.0,3,30,1,0,1748.73,0,9,206,2,0,42111,26897
0,1,1,1,5,0,2,43.0,0,53,0,0,7231.73,0,9,322,4,0,19738,26898
1,1,0,1,0,1,2,19.0,0,36,1,0,5406.73,0,9,84,4,0,41301,26899
1,1,0,1,4,0,2,65.0,1,34,0,2,14735.73,0,9,7,2,0,31722,26901
0,1,0,1,0,1,2,85.0,0,39,0,2,1504.73,0,9,355,2,0,35300,26902
1,1,0,1,0,1,2,26.0,3,51,1,0,1078.73,0,9,78,5,0,45628,26903
1,1,0,1,3,0,4,94.0,2,51,0,0,1476.73,0,9,3,2,0,22449,26904
1,0,0,1,3,0,4,43.0,1,39,0,0,463.73,0,9,9,2,0,35285,26905
1,1,0,1,0,0,1,66.0,3,42,1,0,5318.73,0,9,17,17,0,28373,26906
0,1,0,1,6,0,1,3.0,3,33,1,0,629.73,0,9,17,9,0,32831,26907
1,0,0,1,1,0,2,26.0,2,46,-1,2,273.27,0,9,272,2,0,47526,26908
1,0,0,1,0,0,1,35.0,3,43,0,2,733.73,0,9,309,3,0,41792,26909
0,0,1,1,0,0,1,83.0,4,43,0,0,2401.73,0,9,301,2,0,16051,26911
1,1,0,1,4,0,4,9.0,4,29,1,2,5964.73,0,9,34,3,0,26996,26912
1,0,0,1,5,0,3,77.0,2,32,0,1,285.73,2,9,58,2,0,30998,26913
0,1,1,1,5,0,4,34.0,4,38,1,0,360.73,0,9,113,2,0,28021,26914
1,0,1,1,1,1,3,48.0,1,50,0,2,4446.73,0,9,156,2,0,20758,26916
0,1,1,1,0,0,1,80.0,2,35,0,0,953.73,0,9,18,2,0,34264,26918
1,1,0,1,5,1,3,28.0,2,28,1,2,20853.73,0,9,113,2,0,42805,26919
1,0,0,1,4,0,2,61.0,4,55,1,0,1706.73,2,9,38,2,0,42953,26920
0,0,0,1,4,1,4,96.0,3,28,1,0,1183.73,0,9,295,2,0,34678,26923
0,1,0,1,4,0,2,66.0,1,28,1,0,5198.73,0,9,83,2,0,39243,26924
0,0,0,1,5,1,3,44.0,3,30,1,2,5549.73,0,9,296,2,0,35052,26925
0,1,0,0,5,1,2,7.0,2,48,0,1,12792.73,0,9,612,3,0,12024,26926
0,1,0,1,1,0,4,57.0,3,34,0,2,335.73,0,9,47,4,0,24094,26928
1,1,0,1,3,1,2,63.0,1,51,1,0,1435.73,0,9,319,2,0,22396,26929
1,0,0,1,0,0,3,27.0,0,52,1,2,1033.73,2,9,333,2,0,36620,26931
1,1,0,1,6,1,2,85.0,5,29,0,0,4113.73,0,9,438,2,0,33950,26932
0,0,0,1,3,1,1,81.0,4,52,1,0,2510.73,0,9,146,2,0,35232,26933
1,0,0,1,4,1,4,42.0,4,50,-1,2,273.73,0,9,325,2,0,26602,26934
1,0,0,0,5,0,3,43.0,3,34,0,2,4342.73,0,9,514,2,0,14759,26935
1,1,0,1,1,1,2,7.0,3,44,0,1,2296.73,0,9,115,2,0,25282,26938
0,1,1,1,3,1,1,8.0,5,45,0,2,539.27,0,9,82,27,0,42462,26939
1,1,0,1,6,1,4,7.0,1,56,0,2,1198.73,0,9,62,2,0,10222,26940
1,1,0,0,6,1,1,65.0,4,32,1,2,4527.73,0,9,711,2,0,14618,26942
1,1,0,1,5,0,4,67.0,0,37,0,0,5495.73,0,9,236,3,0,37745,26943
0,0,0,1,1,1,3,89.0,4,29,1,2,4240.73,0,9,856,3,0,27959,26944
0,1,0,1,5,0,4,10.0,2,29,1,0,1720.73,0,9,222,15,0,31472,26945
0,1,0,1,5,1,4,81.0,3,33,-1,2,9176.73,0,9,333,2,0,39220,26947
1,1,0,1,6,1,1,9.0,0,28,1,0,5493.73,0,9,105,2,0,31663,26948
1,0,0,1,1,1,3,98.0,3,45,0,1,3996.73,0,9,105,2,0,33605,26949
1,1,0,1,0,1,4,64.0,2,28,1,0,8374.73,0,9,46,2,0,15175,26950
1,1,0,1,2,0,1,20.0,2,35,1,2,7162.73,0,9,1218,2,0,43216,26951
0,1,0,1,6,1,2,33.0,0,52,0,1,1524.73,0,9,102,2,0,34794,26952
1,1,0,0,3,1,3,89.0,2,44,-1,1,492.73,0,9,726,2,0,12472,26954
1,0,0,1,6,0,2,22.0,1,43,-1,2,2369.73,0,9,124,4,0,29298,26955
0,1,0,1,4,1,3,29.0,4,28,1,1,3089.73,0,9,68,2,0,10522,26958
1,0,0,1,4,1,3,65.0,0,32,0,0,273.73,0,9,245,2,0,37486,26960
1,0,0,0,6,1,3,4.0,0,45,0,0,273.73,0,9,588,3,0,24796,26961
0,1,1,0,2,0,4,68.0,0,37,1,0,2536.73,2,9,1155,2,0,36495,26962
0,0,0,1,5,0,4,85.0,2,50,1,2,2000.73,0,9,334,2,0,24655,26963
1,0,0,1,2,1,4,81.0,0,48,-1,2,12271.73,0,9,346,2,0,25568,26964
0,0,0,0,1,0,1,55.0,2,29,1,2,2862.73,0,9,611,2,0,11824,26965
0,1,0,1,6,1,2,94.0,1,41,-1,0,4367.73,0,9,60,2,0,22056,26966
0,0,0,1,2,0,4,85.0,3,48,0,1,358.73,0,9,711,2,0,40523,26967
1,1,0,0,1,0,4,21.0,5,39,1,2,2255.73,0,9,555,2,0,15019,26968
1,1,0,1,0,0,4,58.0,1,28,1,1,1668.73,0,9,566,5,0,22450,26969
1,1,0,1,3,0,4,80.0,2,40,0,0,3085.73,0,9,43,3,0,23096,26970
1,1,0,1,1,1,4,9.0,3,44,0,0,295.73,0,9,150,5,0,33478,26971
1,1,0,1,0,1,1,89.0,1,28,1,2,758.73,0,9,86,2,0,28394,26973
1,0,1,1,6,1,4,80.0,4,29,1,0,273.73,0,9,205,2,0,47380,26974
0,0,0,1,5,0,2,26.0,5,30,0,0,5437.73,0,9,250,2,0,44268,26975
1,1,0,1,5,1,2,3.0,3,33,0,2,273.73,0,9,237,2,0,19188,26976
0,1,0,1,2,1,1,70.0,4,31,1,2,3679.73,0,9,318,2,0,22537,26977
1,0,0,1,4,0,3,36.0,0,37,1,0,4892.73,0,9,101,2,0,21464,26978
0,1,0,1,5,1,4,61.0,1,30,0,1,1534.73,0,9,101,3,0,40283,26979
1,0,1,1,4,1,3,88.0,4,42,0,2,272.73,0,9,60,2,0,29877,26980
1,1,0,0,2,0,3,38.0,3,41,0,0,14417.73,0,9,501,2,0,15818,26985
1,0,0,1,6,0,1,74.0,0,31,1,0,2754.73,0,9,110,4,0,20531,26986
0,0,0,1,2,1,1,12.0,0,29,1,0,296.73,0,9,113,2,0,45433,26987
0,0,0,1,6,0,1,82.0,2,38,0,0,10679.73,0,9,345,6,0,47316,26988
1,1,1,1,1,1,3,57.0,3,40,0,2,811.27,0,9,42,2,0,16321,26992
1,0,0,1,3,0,1,26.0,5,33,1,2,3825.73,0,9,264,2,0,42253,26994
0,1,0,1,3,0,1,37.0,0,28,1,0,335.73,0,9,73,2,0,15763,26996
0,1,0,1,5,0,1,76.0,1,29,1,0,940.73,0,9,276,2,0,19682,26998
1,0,0,0,4,1,2,96.0,3,37,-1,2,2241.73,0,9,645,2,0,26859,27000
0,0,0,1,1,0,4,71.0,0,33,1,1,2313.73,0,9,255,6,0,43183,27003
1,0,1,1,6,0,3,5.0,3,39,-1,2,558.73,0,9,155,2,0,42137,27004
1,1,0,1,4,1,1,76.0,0,35,-1,0,1313.73,0,9,564,3,0,22610,27005
0,1,1,1,3,0,2,45.0,2,28,-1,2,1991.73,0,9,70,4,0,46554,27006
0,1,0,1,3,1,2,1.0,4,47,0,2,1378.73,0,9,10,4,0,41355,27007
1,1,0,1,1,1,4,35.0,3,43,-1,0,2792.73,0,9,467,2,0,42823,27008
0,0,1,1,5,0,4,24.0,4,36,0,0,274.73,0,9,149,2,0,14508,27009
1,1,0,1,5,1,1,16.0,3,36,1,2,8942.73,2,9,225,2,0,28583,27010
1,0,1,1,1,1,1,42.0,2,35,-1,2,299.73,0,9,19,2,0,26303,27011
1,0,0,1,5,1,3,11.0,3,39,0,0,761.73,0,9,171,2,0,38185,27014
0,0,1,1,2,1,2,76.0,3,48,-1,0,1258.73,2,9,164,2,0,48907,27016
1,0,0,0,4,1,4,58.0,5,46,0,1,919.73,0,9,606,2,0,36374,27017
0,0,0,1,5,1,4,25.0,1,31,-1,2,320.73,0,9,83,2,0,32325,27018
0,1,0,0,4,1,4,43.0,3,28,1,2,649.73,0,9,707,2,0,20142,27019
1,0,0,0,5,0,4,84.0,5,48,0,0,4390.73,0,9,527,2,0,42286,27021
1,1,1,1,0,0,3,40.0,2,34,-1,2,562.73,0,9,70,2,0,20720,27022
1,1,0,0,4,0,4,24.0,0,29,1,0,4223.73,0,9,526,2,0,10982,27023
1,0,1,0,3,0,1,27.0,1,29,0,2,278.73,0,9,632,4,0,48973,27024
0,1,0,1,5,0,4,26.0,0,33,0,1,2359.73,0,9,251,2,0,25860,27025
1,1,0,1,1,1,2,93.0,3,32,0,2,6736.73,0,9,37,2,0,14092,27027
1,1,0,0,3,1,1,16.0,2,28,1,0,768.73,0,9,638,2,0,40163,27028
1,1,0,1,3,0,3,3.0,2,30,-1,0,5540.73,0,9,180,4,0,32302,27029
1,1,1,1,3,0,3,30.0,5,30,1,0,3090.73,0,9,192,2,0,26620,27032
1,0,0,1,0,1,3,45.0,1,45,0,2,914.73,0,9,498,2,0,36624,27034
0,1,0,1,6,0,3,53.0,0,42,1,0,4232.73,0,9,184,2,0,13488,27035
1,1,1,0,5,0,3,25.0,2,28,1,2,2215.73,0,9,433,5,0,40123,27036
0,1,0,1,3,1,1,3.0,4,41,0,2,351.73,0,9,33,3,0,19450,27037
1,0,0,1,1,1,1,74.0,1,57,0,0,2284.73,0,9,219,2,0,23096,27038
0,0,0,1,1,1,3,40.0,4,38,0,0,2145.73,0,9,109,2,0,10674,27040
1,1,1,1,6,0,2,50.0,2,40,0,0,6673.73,0,9,155,2,0,17087,27041
1,1,0,1,3,0,4,92.0,1,48,0,2,540.73,0,9,27,2,0,28624,27043
0,0,1,1,0,1,4,8.0,4,56,0,1,3381.73,0,9,50,2,0,47220,27044
1,0,0,1,0,0,4,0.0,4,44,-1,1,296.73,0,9,341,2,0,27722,27045
0,0,1,1,2,1,1,62.0,4,42,0,0,361.73,0,9,100,4,0,30376,27047
0,0,0,1,4,0,2,78.0,5,34,1,2,5444.73,0,9,171,2,0,33436,27048
1,0,0,1,6,1,2,3.0,4,29,1,2,44401.73,0,9,71,2,0,34054,27049
1,0,0,0,4,0,1,87.0,1,45,0,1,597.73,0,9,459,2,0,46456,27050
0,1,0,1,0,1,2,49.0,4,31,1,0,273.73,0,9,54,2,0,23853,27051
1,1,0,1,2,1,4,28.0,2,47,0,2,5249.73,0,9,102,2,0,48091,27052
1,0,0,1,2,1,4,58.0,3,48,-1,2,1663.73,0,9,52,2,0,17671,27053
0,0,0,1,4,0,3,12.0,4,32,0,0,6380.73,0,9,111,2,0,14680,27054
0,0,0,1,2,0,2,82.0,3,30,1,0,273.73,0,9,203,2,0,29661,27055
0,0,1,1,1,0,3,22.0,0,45,0,2,2791.73,0,9,129,3,0,41015,27056
0,1,1,1,5,0,1,19.0,0,47,0,1,785.73,0,9,123,2,0,12106,27057
1,0,0,1,1,0,1,97.0,4,33,0,2,475.73,0,9,172,2,0,48245,27058
0,1,0,1,6,0,4,40.0,2,47,-1,0,6389.73,0,9,40,2,0,47684,27059
0,1,0,0,0,1,4,32.0,5,40,1,2,273.73,0,9,821,2,0,20454,27060
1,0,0,1,6,0,2,99.0,5,28,1,2,321.73,0,9,137,2,0,16771,27061
1,0,0,1,3,1,1,24.0,3,41,0,0,145.73,0,9,29,2,0,46949,27064
1,1,1,1,3,1,3,43.0,1,32,0,2,1270.73,0,9,78,2,0,26311,27065
1,0,0,1,6,0,1,3.0,0,30,1,1,273.73,0,9,146,2,0,49778,27066
