Age,SSec_Category,Hobby,Education_Duration,Profession,Working_Hours,Investment,Loan,Dependents,Yearly_Breaks,Number_of_Siblings,City,Income,Debt_Paid,Id,Gender_F,Gender_M,Housing_Apartment,Housing_Bungalow,Housing_Condo,Housing_Slum,Housing_Trailer,Housing_Treehouse,Loan Status_Applied,Loan Status_Critical,Loan Status_EMI,Loan Status_In Search,Loan Status_Not Applied,Loan Status_Overdue,Loan Status_Paid,Loan Status_Pending,Marital_Status_Divorced,Marital_Status_Divorced with Children,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Separated,Marital_Status_Single,Employer_Kind_MNC,Employer_Kind_Self-employed,Employer_Kind_Startup,Country_Canada
23.0,2,11,10.0,11,26.0,20.0,2000.0,4,0,2,38,187506.928,38187,24340,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
45.0,4,11,10.0,7,42.0,20.0,2000.0,2,0,3,38,213797.05,19301,24341,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
53.0,4,11,10.0,7,42.0,20.0,2000.0,1,0,2,38,259222.458,24433,24343,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
40.0,4,11,10.0,0,42.0,20.0,2000.0,5,1,3,38,47188.93,14190,24344,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38.0,4,11,10.0,0,42.0,20.0,2000.0,4,1,3,38,370329.195,40067,24345,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32.0,4,8,12.0,3,0.0,20.0,2000.0,1,0,4,38,192778.033,36389,24346,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
36.0,4,11,10.0,11,12.0,20.0,2000.0,5,0,3,38,193477.805,47425,24347,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
37.0,4,11,10.0,2,42.0,20.0,2000.0,1,0,4,38,97001.825,13664,24348,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
43.0,4,7,13.0,2,57.0,20.0,2000.0,2,0,2,38,187018.437,36116,24349,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
41.0,4,7,13.0,11,42.0,20.0,2000.0,4,0,4,38,243960.234,23396,24350,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
30.0,2,11,10.0,3,42.0,20.0,2000.0,2,1,3,38,126278.108,20910,24351,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
16.0,4,15,11.0,7,22.0,20.0,2000.0,4,0,3,25,190503.174,39790,24352,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25.0,4,12,15.0,9,0.0,20.0,2000.0,2,1,4,38,703529.4859999999,23682,24353,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
55.0,4,7,13.0,12,42.0,20.0,2000.0,2,1,3,38,212872.373,48526,24354,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36.0,4,11,10.0,0,62.0,20.0,2000.0,6,1,4,38,100481.849,26795,24355,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
24.0,4,1,8.0,7,22.0,20.0,2000.0,5,0,3,38,86048.915,35612,24357,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
19.0,4,11,10.0,6,42.0,20.0,2000.0,4,0,2,38,341603.031,13048,24358,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
15.0,4,0,7.0,7,17.0,20.0,2000.0,4,0,3,38,30116.168,46287,24359,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29.0,4,11,10.0,2,0.0,20.0,2000.0,1,1,4,25,136706.453,38899,24360,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26.0,4,9,14.0,2,42.0,20.0,2000.0,4,0,4,38,31654.985,40888,24363,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29.0,4,15,11.0,10,47.0,3484.0,2000.0,1,1,2,38,217957.103,22706,24365,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
26.0,4,9,14.0,9,0.0,20.0,2000.0,2,0,3,38,79534.432,41073,24367,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38.0,4,12,15.0,9,42.0,20.0,2000.0,2,1,2,38,156660.762,28441,24368,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49.0,4,5,5.0,5,21.0,20.0,2000.0,4,1,4,38,109885.578,12815,24369,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
60.0,2,15,11.0,13,22.0,20.0,2000.0,1,0,2,38,138916.666,38212,24370,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
52.0,4,0,7.0,6,62.0,20.0,2000.0,1,1,4,38,147949.337,11981,24371,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
22.0,4,11,10.0,5,22.0,20.0,2000.0,2,0,3,38,28777.568,30943,24373,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
25.0,4,12,15.0,0,0.0,20.0,2000.0,4,0,3,38,116461.644,20728,24374,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
20.0,0,9,14.0,9,42.0,14364.0,2000.0,2,1,2,38,239067.415,42783,24376,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19.0,4,11,10.0,11,42.0,20.0,2000.0,2,1,4,38,131924.40300000002,34695,24377,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
42.0,1,15,11.0,11,82.0,20.0,2000.0,1,0,3,29,369348.963,29760,24378,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
36.0,4,9,14.0,9,42.0,20.0,2000.0,1,1,4,38,168961.435,22292,24380,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
37.0,4,9,14.0,9,0.0,20.0,2000.0,1,1,4,38,93966.693,42897,24381,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25.0,4,11,10.0,2,42.0,20.0,2000.0,1,1,4,38,90583.131,39904,24382,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
33.0,2,1,8.0,2,42.0,20.0,2000.0,2,1,2,38,238687.861,12922,24383,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
49.0,4,15,11.0,2,62.0,20.0,3977.0,1,0,3,38,230072.201,26062,24384,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60.0,4,15,11.0,9,42.0,7318.0,2000.0,1,0,2,38,192963.135,14484,24386,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
41.0,4,15,11.0,0,42.0,20.0,2000.0,4,1,3,38,153515.864,48511,24389,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
47.0,4,15,11.0,0,52.0,20.0,2000.0,5,0,4,38,65790.709,46127,24390,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
30.0,4,11,10.0,7,62.0,20.0,2000.0,2,0,4,38,186868.738,26717,24392,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21.0,4,9,14.0,9,40.0,20.0,2000.0,2,0,4,38,191530.683,12793,24393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
26.0,4,9,14.0,9,42.0,20.0,3887.0,1,1,4,38,145124.388,30716,24394,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
81.0,4,9,14.0,3,0.0,20.0,4392.0,1,0,3,38,159735.75199999998,19269,24395,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
40.0,4,9,14.0,3,62.0,20.0,3485.0,1,1,2,38,267547.553,14460,24397,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27.0,3,9,14.0,9,52.0,20.0,2000.0,2,0,2,38,103961.247,49072,24399,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58.0,4,14,16.0,11,47.0,20.0,2000.0,1,1,2,38,182648.197,23191,24401,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
15.0,4,0,7.0,7,12.0,20.0,2000.0,4,1,4,38,22778.571,35580,24404,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29.0,4,7,13.0,12,42.0,20.0,2000.0,4,1,4,38,191857.335,47216,24406,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
50.0,4,15,11.0,2,42.0,20.0,2000.0,1,1,4,38,111813.044,38967,24407,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
37.0,1,9,14.0,3,37.0,20.0,2000.0,4,0,4,38,125431.635,41237,24408,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,2,11,10.0,7,26.0,20.0,2000.0,5,1,4,38,146948.44400000002,41077,24410,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
46.0,2,11,10.0,7,22.0,20.0,2000.0,2,1,3,38,200759.273,36184,24411,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
58.0,4,0,7.0,11,42.0,20.0,2000.0,2,0,2,38,115796.55,24588,24412,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
24.0,4,11,10.0,13,42.0,20.0,2000.0,2,1,4,38,388983.524,49386,24413,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
18.0,4,11,10.0,7,42.0,20.0,2000.0,3,1,3,38,292841.727,30760,24414,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
48.0,2,11,10.0,7,0.0,20.0,2000.0,1,1,2,38,208793.148,19383,24416,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18.0,4,15,11.0,0,42.0,20.0,2000.0,4,1,2,38,65180.261,39256,24417,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33.0,4,8,12.0,2,42.0,20.0,2000.0,1,0,4,38,220545.072,33537,24419,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41.0,2,0,7.0,6,42.0,20.0,2000.0,2,0,2,38,127523.499,33084,24420,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
48.0,4,11,10.0,0,34.0,20.0,2000.0,1,0,3,38,99162.325,48206,24421,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
56.0,2,3,3.0,4,52.0,20.0,2000.0,2,0,3,38,230154.247,45620,24422,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
53.0,1,7,13.0,0,0.0,20.0,2000.0,4,1,3,38,108074.064,24461,24423,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
27.0,4,9,14.0,3,47.0,20.0,2000.0,1,0,2,38,95133.295,18971,24424,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37.0,2,11,10.0,9,42.0,20.0,2000.0,6,1,2,38,146176.09699999998,12712,24426,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61.0,4,11,10.0,0,37.0,20.0,2000.0,6,1,2,38,144372.913,20550,24427,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
60.0,2,1,8.0,9,42.0,20.0,2000.0,2,1,3,38,195271.518,42971,24429,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
23.0,4,11,10.0,5,67.0,20.0,2000.0,2,1,4,38,199355.888,17680,24431,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29.0,4,11,10.0,7,54.0,20.0,2000.0,1,1,4,25,226218.411,44908,24432,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38.0,4,15,11.0,0,42.0,20.0,2000.0,4,1,4,38,198709.624,40359,24433,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
40.0,4,10,17.0,9,52.0,20.0,2000.0,2,1,2,38,25492.996,12831,24434,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44.0,4,9,14.0,0,42.0,20.0,2000.0,1,1,4,38,95490.352,22931,24436,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29.0,4,15,11.0,7,0.0,20.0,2000.0,5,1,2,25,402271.994,38935,24437,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
56.0,4,11,10.0,0,42.0,20.0,2000.0,5,1,2,38,240623.365,35993,24439,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
50.0,4,11,10.0,12,38.0,4954.0,2000.0,5,0,4,38,181992.656,46518,24440,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23.0,4,9,14.0,3,37.0,13570.0,2000.0,2,1,2,38,365682.539,11142,24441,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44.0,4,12,15.0,0,62.0,20.0,3740.0,1,0,3,38,111028.934,10977,24443,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
37.0,4,9,14.0,3,42.0,20.0,2000.0,2,0,3,38,15845.168,30143,24446,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
58.0,4,15,11.0,12,42.0,20.0,2000.0,1,1,4,38,130705.98,25654,24447,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
20.0,4,11,10.0,7,42.0,20.0,2000.0,5,0,4,38,245004.373,34745,24448,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33.0,4,9,14.0,11,47.0,20.0,2000.0,1,1,4,38,72854.837,27465,24450,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45.0,4,9,14.0,9,0.0,20.0,2000.0,1,0,3,38,76026.932,44595,24451,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
31.0,4,9,14.0,9,52.0,20.0,2000.0,6,1,2,38,133501.277,45072,24452,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
24.0,3,7,13.0,2,42.0,20.0,2000.0,2,0,2,38,188096.145,40786,24455,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
52.0,4,9,14.0,11,52.0,20.0,2000.0,1,0,2,38,200409.548,38992,24456,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37.0,4,9,14.0,6,42.0,20.0,2000.0,1,0,2,38,188485.73100000003,37495,24457,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
58.0,4,5,5.0,6,0.0,20.0,2000.0,2,0,2,38,239033.873,47988,24458,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
30.0,4,12,15.0,3,42.0,20.0,2000.0,2,1,2,38,100861.637,31119,24459,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17.0,4,15,11.0,0,17.0,20.0,2000.0,4,1,3,38,189654.44,45106,24460,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
47.0,4,11,10.0,9,62.0,20.0,2000.0,1,0,2,38,481261.183,10906,24461,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29.0,4,1,8.0,0,50.0,20.0,2000.0,5,1,2,38,236120.527,49716,24462,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37.0,2,11,10.0,11,42.0,20.0,2000.0,5,0,4,38,176564.91600000003,40129,24464,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40.0,4,12,15.0,11,0.0,15044.0,2000.0,1,0,3,38,183605.78,15973,24465,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
24.0,4,11,10.0,7,37.0,20.0,2000.0,5,1,4,38,207438.01100000003,38875,24466,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
49.0,4,11,10.0,0,42.0,20.0,2000.0,1,0,2,38,173092.46399999998,41512,24471,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
33.0,4,11,10.0,2,42.0,20.0,2000.0,5,0,3,38,276326.449,37253,24474,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
39.0,2,11,10.0,9,30.0,20.0,2000.0,2,0,4,38,159628.015,30015,24475,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29.0,4,12,15.0,3,42.0,20.0,2000.0,1,0,2,38,263826.55600000004,10592,24476,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
41.0,4,11,10.0,2,42.0,20.0,3902.0,1,0,3,38,110740.307,11280,24477,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
33.0,4,15,11.0,2,0.0,20.0,2000.0,2,0,3,38,172307.305,10547,24479,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
28.0,4,15,11.0,11,47.0,20.0,3672.0,1,1,4,38,459104.083,48138,24480,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,4,14,16.0,9,42.0,20.0,3887.0,1,1,2,38,181952.551,23677,24481,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
37.0,1,12,15.0,3,101.0,20.0,2000.0,2,1,2,23,123590.131,14655,24483,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
67.0,4,6,6.0,4,27.0,20.0,2000.0,1,0,3,38,73769.05099999999,44127,24484,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
61.0,4,6,6.0,9,42.0,5198.0,2000.0,1,1,2,38,316852.324,22736,24485,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27.0,2,15,11.0,0,0.0,2194.0,2000.0,5,1,4,38,30168.086,32005,24486,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
19.0,4,15,11.0,11,22.0,20.0,2000.0,4,0,3,38,39113.906,23051,24487,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22.0,4,9,14.0,12,57.0,20.0,2000.0,2,1,4,38,172386.451,40637,24488,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53.0,2,11,10.0,7,42.0,20.0,2000.0,1,1,4,38,304322.786,36974,24489,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
40.0,4,11,10.0,2,47.0,20.0,2000.0,1,1,2,38,27854.913,31185,24490,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
46.0,4,1,8.0,7,42.0,20.0,2000.0,6,1,3,38,51730.345,44509,24491,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29.0,4,9,14.0,12,44.0,20.0,2000.0,2,0,3,38,191466.681,37536,24492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
50.0,4,8,12.0,3,0.0,20.0,2000.0,1,1,2,38,393272.264,18133,24493,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
28.0,4,15,11.0,7,42.0,20.0,2000.0,2,0,4,38,103564.537,12906,24494,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
30.0,4,15,11.0,5,42.0,20.0,2000.0,1,0,2,38,118345.875,15712,24496,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54.0,4,6,6.0,2,42.0,20.0,2000.0,1,0,3,38,193998.148,10711,24498,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38.0,4,15,11.0,13,42.0,20.0,2000.0,1,1,2,38,237016.23100000003,10810,24499,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
18.0,4,15,11.0,9,0.0,20.0,2000.0,4,1,4,38,146563.211,42247,24500,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
34.0,4,15,11.0,2,42.0,20.0,2000.0,2,1,2,38,132278.822,14670,24501,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
43.0,4,9,14.0,9,42.0,20.0,2000.0,2,1,4,38,48028.22,45917,24502,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
58.0,4,14,16.0,9,42.0,20.0,2000.0,1,0,4,38,357122.592,19062,24504,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
68.0,2,12,15.0,3,42.0,20.0,2000.0,1,1,3,38,199401.468,29815,24505,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
19.0,4,15,11.0,7,32.0,20.0,2000.0,4,0,4,38,112745.005,47304,24506,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
55.0,4,11,10.0,0,0.0,20.0,2000.0,2,1,2,38,92068.495,15508,24507,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
31.0,4,11,10.0,6,50.0,20.0,2000.0,1,1,4,38,242495.151,23821,24508,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
35.0,4,11,10.0,2,52.0,20.0,3902.0,1,1,2,38,196727.336,24456,24509,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
26.0,4,1,8.0,0,42.0,20.0,2000.0,6,0,4,25,180296.998,40077,24512,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16.0,4,1,8.0,5,32.0,20.0,2000.0,4,0,4,38,164050.46,20085,24515,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
43.0,4,15,11.0,9,22.0,20.0,2000.0,5,0,3,38,193968.713,37768,24516,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20.0,4,11,10.0,0,42.0,20.0,2000.0,5,1,3,25,209776.042,21246,24517,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
35.0,4,8,12.0,9,42.0,20.0,2000.0,2,1,2,38,114430.43,23104,24519,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21.0,4,9,14.0,4,42.0,20.0,2000.0,2,1,4,38,53017.03,24503,24520,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
51.0,4,15,11.0,3,52.0,15044.0,2000.0,1,0,4,38,130942.149,39274,24523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
48.0,4,15,11.0,11,47.0,20.0,2000.0,1,1,2,38,176512.027,45359,24526,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
61.0,4,1,8.0,9,42.0,20.0,2000.0,1,0,4,38,97951.911,12742,24527,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
46.0,4,6,6.0,11,42.0,20.0,2000.0,2,1,3,38,171440.241,34427,24529,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
58.0,4,11,10.0,2,42.0,20.0,2000.0,1,0,4,38,142289.082,34955,24530,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
44.0,4,11,10.0,5,52.0,20.0,2000.0,5,0,3,28,549554.481,33519,24531,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
28.0,4,11,10.0,9,32.0,20.0,2000.0,4,0,4,38,290348.894,19344,24532,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
